season,game_date,home_team,away_team,home_score,away_score,home_win,label,neutral,elo_diff,win_pct_diff,log5_prob,pythagorean_diff,is_home
2022,2022-05-06,CHI,LA,91,98,0,0,0,137.1082690069063,0.0,0.5,0.0,1.0
2022,2022-05-06,PHX,LV,88,106,0,0,0,-35.33417528047539,0.0,0.5,0.0,1.0
2022,2022-05-06,SEA,MIN,97,74,1,1,0,-48.20012840468485,0.0,0.5,0.0,1.0
2022,2022-05-07,NY,CONN,81,79,1,1,0,-180.76170076837775,0.0,0.5,0.0,1.0
2022,2022-05-07,DAL,ATL,59,66,0,0,0,81.89885937366876,0.0,0.5,0.0,1.0
2022,2022-05-08,IND,LA,77,87,0,0,0,-93.6003128248085,0.0,0.5,0.0,1.0
2022,2022-05-08,MIN,WSH,66,78,0,0,0,136.59628302629585,0.0,0.5,0.0,1.0
2022,2022-05-08,LV,SEA,85,74,1,1,0,45.845511226930284,0.0,0.5,0.0,1.0
2022,2022-05-10,WSH,LV,89,76,1,1,0,-145.48402220226535,0.0,0.5,0.0,1.0
2022,2022-05-10,IND,MIN,82,76,1,1,0,-215.9946599226712,0.0,0.5,0.0,1.0
2022,2022-05-11,ATL,LA,77,75,1,1,0,-69.49456207221624,0.0,0.5,0.0,1.0
2022,2022-05-11,CHI,NY,83,50,1,1,0,119.021045113529,0.0,0.5,0.0,1.0
2022,2022-05-11,PHX,SEA,97,77,1,1,0,-3.861765083123828,0.0,0.5,0.0,1.0
2022,2022-05-13,WSH,DAL,86,94,0,0,0,25.722562393384578,0.0,0.5,0.0,1.0
2022,2022-05-13,ATL,LV,73,96,0,0,0,-190.26576405313153,0.0,0.5,0.0,1.0
2022,2022-05-13,NY,IND,86,92,0,0,0,70.98532248694482,0.0,0.5,0.0,1.0
2022,2022-05-14,SEA,PHX,64,69,0,0,0,-12.934490754802937,0.0,0.5,0.0,1.0
2022,2022-05-14,CONN,LA,77,60,1,1,0,143.133854397018,0.0,0.5,0.0,1.0
2022,2022-05-14,MIN,CHI,78,82,0,0,0,-12.952325599772621,0.0,0.5,0.0,1.0
2022,2022-05-15,NY,DAL,71,81,0,0,0,-37.15732772387537,0.0,0.5,0.0,1.0
2022,2022-05-15,IND,ATL,79,85,0,0,0,-18.22206409455407,0.0,0.5,0.0,1.0
2022,2022-05-17,NY,CONN,65,92,0,0,0,-188.33385994148784,0.0,0.5,0.0,1.0
2022,2022-05-17,IND,ATL,79,101,0,0,0,-40.615470898114154,0.0,0.5,0.0,1.0
2022,2022-05-17,DAL,WSH,68,84,0,0,0,9.770792198312165,0.0,0.5,0.0,1.0
2022,2022-05-17,LV,PHX,86,74,1,1,0,38.05655483864052,0.0,0.5,0.0,1.0
2022,2022-05-17,LA,MIN,84,87,0,0,0,-93.77865182206119,0.0,0.5,0.0,1.0
2022,2022-05-18,SEA,CHI,74,71,1,1,0,-50.63260530121124,0.0,0.5,0.0,1.0
2022,2022-05-19,LV,MIN,93,87,1,1,0,56.91497460681899,0.0,0.5,0.0,1.0
2022,2022-05-19,PHX,DAL,84,94,0,0,0,96.39945149043797,0.0,0.5,0.0,1.0
2022,2022-05-20,CONN,IND,94,85,1,1,0,249.6801831629259,0.0,0.5,0.0,1.0
2022,2022-05-20,ATL,WSH,73,78,0,0,0,-53.83176338318117,0.0,0.5,0.0,1.0
2022,2022-05-20,SEA,LA,83,80,1,1,0,97.55149457017433,0.0,0.5,0.0,1.0
2022,2022-05-21,LV,PHX,100,80,1,1,0,73.53389812335558,0.0,0.5,0.0,1.0
2022,2022-05-21,DAL,MIN,94,78,1,1,0,-71.06499919804992,0.0,0.5,0.0,1.0
2022,2022-05-22,IND,CONN,70,92,0,0,0,-255.4391707129189,0.0,0.5,0.0,1.0
2022,2022-05-22,WSH,CHI,73,82,0,0,0,-84.554664547617,0.0,0.5,0.0,1.0
2022,2022-05-23,LV,LA,104,76,1,1,0,187.59952092054118,0.0,0.5,0.0,1.0
2022,2022-05-24,CONN,DAL,77,85,0,0,0,131.55307665908958,0.0,0.5,0.0,1.0
2022,2022-05-24,WSH,ATL,70,50,1,1,0,64.89236404924873,0.0,0.5,0.0,1.0
2022,2022-05-24,CHI,IND,95,90,1,1,0,227.36960966570473,0.0,0.5,0.0,1.0
2022,2022-05-24,MIN,NY,84,78,1,1,0,127.92120731510454,0.0,0.5,0.0,1.0
2022,2022-05-25,LA,PHX,99,94,1,1,0,-105.27170843825729,0.0,0.5,0.0,1.0
2022,2022-05-26,CONN,DAL,99,68,1,1,0,101.52268857509216,0.0,0.5,0.0,1.0
2022,2022-05-27,IND,LA,101,96,1,1,0,-94.22924974987586,0.0,0.5,0.0,1.0
2022,2022-05-27,SEA,NY,79,71,1,1,0,141.52319213590818,0.0,0.5,0.0,1.0
2022,2022-05-28,CHI,LV,76,83,0,0,0,-44.495249992585286,0.0,0.5,0.0,1.0
2022,2022-05-28,CONN,WSH,79,71,1,1,0,125.10778903763662,0.0,0.5,0.0,1.0
2022,2022-05-29,ATL,PHX,81,54,1,1,0,-120.91762810403861,0.0,0.5,0.0,1.0
2022,2022-05-29,SEA,NY,92,61,1,1,0,151.06944203997318,0.0,0.5,0.0,1.0
2022,2022-05-29,MIN,LA,83,85,0,0,0,109.14445651340657,0.0,0.5,0.0,1.0
2022,2022-05-31,IND,WSH,75,87,0,0,0,-117.8824021102896,0.0,0.5,0.0,1.0
2022,2022-05-31,CHI,PHX,73,70,1,1,0,58.17119509984764,0.0,0.5,0.0,1.0
2022,2022-05-31,LV,CONN,89,81,1,1,0,24.510234702966727,0.0,0.5,0.0,1.0
2022,2022-05-31,LA,DAL,93,91,1,1,0,-48.49160056388541,0.0,0.5,0.0,1.0
2022,2022-06-01,ATL,MIN,84,76,1,1,0,-110.14712957931556,0.0,0.5,0.0,1.0
2022,2022-06-01,NY,IND,87,74,1,1,0,42.36136793758715,0.0,0.5,0.0,1.0
2022,2022-06-02,LV,CONN,90,97,0,0,0,39.73916012932682,0.0,0.5,0.0,1.0
2022,2022-06-03,WSH,NY,70,74,0,0,0,85.08335561229546,0.0,0.5,0.0,1.0
2022,2022-06-03,ATL,CHI,65,73,0,0,0,-150.9083293483243,0.0,0.5,0.0,1.0
2022,2022-06-03,PHX,CONN,88,92,0,0,0,-110.95217963894197,0.0,0.5,0.0,1.0
2022,2022-06-03,SEA,DAL,51,68,0,0,0,68.6292162131108,0.0,0.5,0.0,1.0
2022,2022-06-05,NY,MIN,77,84,0,0,0,-100.36200132198474,0.0,0.5,0.0,1.0
2022,2022-06-05,ATL,IND,75,66,1,1,0,76.22279322770578,0.0,0.5,0.0,1.0
2022,2022-06-05,CHI,WSH,91,82,1,1,0,114.24608923725009,0.0,0.5,0.0,1.0
2022,2022-06-05,LV,DAL,84,78,1,1,0,133.42356786510095,0.0,0.5,0.0,1.0
2022,2022-06-05,PHX,LA,81,74,1,1,0,42.47280318927301,0.0,0.5,0.0,1.0
2022,2022-06-05,SEA,CONN,86,93,0,0,0,-86.27161770751422,0.0,0.5,0.0,1.0
2022,2022-06-07,NY,MIN,88,69,1,1,0,-118.04897374957909,0.0,0.5,0.0,1.0
2022,2022-06-07,SEA,ATL,72,60,1,1,0,104.44117654007027,0.0,0.5,0.0,1.0
2022,2022-06-08,CONN,IND,88,69,1,1,0,297.96309519692363,0.0,0.5,0.0,1.0
2022,2022-06-08,WSH,CHI,84,82,1,1,0,-124.97984609320065,0.0,0.5,0.0,1.0
2022,2022-06-10,CONN,CHI,79,83,0,0,0,58.421956867362724,0.0,0.5,0.0,1.0
2022,2022-06-10,IND,NY,83,97,0,0,0,-81.92277798349824,0.0,0.5,0.0,1.0
2022,2022-06-10,DAL,SEA,88,89,0,0,0,-42.836175482270164,0.0,0.5,0.0,1.0
2022,2022-06-10,MIN,WSH,59,76,0,0,0,33.88269091051143,0.0,0.5,0.0,1.0
2022,2022-06-10,PHX,ATL,90,88,1,1,0,84.64271808860121,0.0,0.5,0.0,1.0
2022,2022-06-11,LA,LV,72,89,0,0,0,-188.1971476266276,0.0,0.5,0.0,1.0
2022,2022-06-12,NY,CHI,86,88,0,0,0,-166.0502577427003,0.0,0.5,0.0,1.0
2022,2022-06-12,DAL,SEA,79,84,0,0,0,-63.823401664901894,0.0,0.5,0.0,1.0
2022,2022-06-12,WSH,PHX,90,99,0,0,0,-20.71606716403494,0.0,0.5,0.0,1.0
2022,2022-06-12,MIN,IND,80,84,0,0,0,173.3925230771199,0.0,0.5,0.0,1.0
2022,2022-06-14,WSH,PHX,83,65,1,1,0,-42.967844391096605,0.0,0.5,0.0,1.0
2022,2022-06-14,MIN,SEA,79,81,0,0,0,-73.27425776908808,0.0,0.5,0.0,1.0
2022,2022-06-15,DAL,LV,84,92,0,0,0,-170.1653757381805,0.0,0.5,0.0,1.0
2022,2022-06-15,CONN,ATL,105,92,1,1,0,209.833910113912,0.0,0.5,0.0,1.0
2022,2022-06-15,IND,PHX,80,93,0,0,0,-171.25678974114817,0.0,0.5,0.0,1.0
2022,2022-06-16,NY,WSH,77,65,1,1,0,-69.5471756052309,0.0,0.5,0.0,1.0
2022,2022-06-17,CONN,SEA,82,71,1,1,0,61.63872420019425,0.0,0.5,0.0,1.0
2022,2022-06-17,DAL,PHX,93,88,1,1,0,-53.750285500790596,0.0,0.5,0.0,1.0
2022,2022-06-17,CHI,ATL,106,100,1,1,0,188.50785394079526,0.0,0.5,0.0,1.0
2022,2022-06-19,NY,SEA,72,81,0,0,0,-129.89006075406928,0.0,0.5,0.0,1.0
2022,2022-06-19,WSH,CONN,71,63,1,1,0,-155.80168825429973,0.0,0.5,0.0,1.0
2022,2022-06-19,IND,CHI,89,87,1,1,0,-268.65365309450044,0.0,0.5,0.0,1.0
2022,2022-06-19,DAL,LA,92,82,1,1,0,33.85856314926218,0.0,0.5,0.0,1.0
2022,2022-06-19,LV,MIN,96,95,1,1,0,176.3857819464156,0.0,0.5,0.0,1.0
2022,2022-06-21,ATL,DAL,80,75,1,1,0,-76.06973168016066,0.0,0.5,0.0,1.0
2022,2022-06-21,LV,CHI,95,104,0,0,0,66.14356350423259,0.0,0.5,0.0,1.0
2022,2022-06-21,PHX,MIN,71,84,0,0,0,40.370246719139914,0.0,0.5,0.0,1.0
2022,2022-06-21,LA,WSH,84,82,1,1,0,-56.71552344461975,0.0,0.5,0.0,1.0
2022,2022-06-22,CONN,NY,77,81,0,0,0,200.12495351361258,0.0,0.5,0.0,1.0
2022,2022-06-23,DAL,IND,94,68,1,1,0,122.65823493669359,0.0,0.5,0.0,1.0
2022,2022-06-23,MIN,PHX,100,88,1,1,0,-14.748011981577292,0.0,0.5,0.0,1.0
2022,2022-06-23,SEA,WSH,85,71,1,1,0,86.12332542319587,0.0,0.5,0.0,1.0
2022,2022-06-23,LA,CHI,59,82,0,0,0,-156.94138304053217,0.0,0.5,0.0,1.0
2022,2022-06-24,ATL,NY,77,89,0,0,0,-20.3810393922804,0.0,0.5,0.0,1.0
2022,2022-06-25,DAL,PHX,72,83,0,0,0,-10.514964569593076,0.0,0.5,0.0,1.0
2022,2022-06-25,SEA,LA,77,85,0,0,0,136.3337752324653,0.0,0.5,0.0,1.0
2022,2022-06-25,LV,WSH,86,87,0,0,0,165.24788474427032,0.0,0.5,0.0,1.0
2022,2022-06-26,ATL,CONN,61,72,0,0,0,-198.95394850064258,0.0,0.5,0.0,1.0
2022,2022-06-26,CHI,MIN,88,85,1,1,0,117.65018687629049,0.0,0.5,0.0,1.0
2022,2022-06-27,PHX,IND,83,71,1,1,0,154.9456924178171,0.0,0.5,0.0,1.0
2022,2022-06-27,LA,LV,73,79,0,0,0,-172.5838373479421,0.0,0.5,0.0,1.0
2022,2022-06-28,WSH,ATL,92,74,1,1,0,90.85018452395093,0.0,0.5,0.0,1.0
2022,2022-06-28,MIN,DAL,92,64,1,1,0,19.30112704093267,0.0,0.5,0.0,1.0
2022,2022-06-29,CHI,CONN,91,83,1,1,0,2.4218075003948343,0.0,0.5,0.0,1.0
2022,2022-06-29,PHX,IND,99,78,1,1,0,163.94175744917766,0.0,0.5,0.0,1.0
2022,2022-06-29,SEA,LV,88,78,1,1,0,-73.35343191920037,0.0,0.5,0.0,1.0
2022,2022-06-30,NY,ATL,81,92,0,0,0,54.76476469173667,0.0,0.5,0.0,1.0
2022,2022-07-01,DAL,LA,89,97,0,0,0,13.254431165714095,0.0,0.5,0.0,1.0
2022,2022-07-01,MIN,LV,85,91,0,0,0,-127.86826185783639,0.0,0.5,0.0,1.0
2022,2022-07-01,SEA,IND,73,57,1,1,0,232.75996331811598,0.0,0.5,0.0,1.0
2022,2022-07-02,CHI,PHX,91,75,1,1,0,113.59178076534272,0.0,0.5,0.0,1.0
2022,2022-07-03,CONN,WSH,74,72,1,1,0,106.3714439759558,0.0,0.5,0.0,1.0
2022,2022-07-03,ATL,SEA,90,76,1,1,0,-164.4383382306189,0.0,0.5,0.0,1.0
2022,2022-07-03,LA,NY,84,74,1,1,0,21.648055644682017,0.0,0.5,0.0,1.0
2022,2022-07-03,MIN,LV,102,71,1,1,0,-144.0103956843668,0.0,0.5,0.0,1.0
2022,2022-07-04,LA,PHX,78,75,1,1,0,-38.02160624227736,0.0,0.5,0.0,1.0
2022,2022-07-05,IND,SEA,73,95,0,0,0,-226.0973673198198,0.0,0.5,0.0,1.0
2022,2022-07-05,DAL,CONN,82,71,1,1,0,-162.26845678687232,0.0,0.5,0.0,1.0
2022,2022-07-06,MIN,CHI,81,78,1,1,0,-129.7776187670736,0.0,0.5,0.0,1.0
2022,2022-07-06,ATL,WSH,66,85,0,0,0,-71.02057420235292,0.0,0.5,0.0,1.0
2022,2022-07-06,LV,NY,107,116,0,0,0,188.89826447272617,0.0,0.5,0.0,1.0
2022,2022-07-07,IND,CHI,84,93,0,0,0,-288.254615806454,0.0,0.5,0.0,1.0
2022,2022-07-07,PHX,NY,84,81,1,1,0,49.53935833625496,0.0,0.5,0.0,1.0
2022,2022-07-07,LA,SEA,69,106,0,0,0,-89.97558177028327,0.0,0.5,0.0,1.0
2022,2022-07-10,WIL,STE,134,112,1,1,1,0.0,0.0,0.5,0.0,0.0
2022,2022-07-12,SEA,DAL,83,74,1,1,0,114.21518949278448,0.0,0.5,0.0,1.0
2022,2022-07-12,NY,LV,101,107,0,0,0,-163.55261517707618,0.0,0.5,0.0,1.0
2022,2022-07-12,CHI,ATL,90,75,1,1,0,209.12481317712718,0.0,0.5,0.0,1.0
2022,2022-07-12,MIN,PHX,118,107,1,1,0,8.97989057934933,0.0,0.5,0.0,1.0
2022,2022-07-12,LA,WSH,81,94,0,0,0,-35.6642233448697,0.0,0.5,0.0,1.0
2022,2022-07-13,IND,CONN,81,89,0,0,0,-272.9099781195441,0.0,0.5,0.0,1.0
2022,2022-07-14,NY,LV,74,108,0,0,0,-177.76210310138435,0.0,0.5,0.0,1.0
2022,2022-07-14,MIN,DAL,87,92,0,0,0,63.72076294661406,0.0,0.5,0.0,1.0
2022,2022-07-14,PHX,WSH,80,75,1,1,0,-19.031659288240235,0.0,0.5,0.0,1.0
2022,2022-07-14,LA,CHI,68,80,0,0,0,-168.60595835112076,0.0,0.5,0.0,1.0
2022,2022-07-15,IND,MIN,77,87,0,0,0,-185.83872616412918,0.0,0.5,0.0,1.0
2022,2022-07-15,ATL,CONN,68,93,0,0,0,-193.35007518521343,0.0,0.5,0.0,1.0
2022,2022-07-16,DAL,CHI,81,89,0,0,0,-162.78945273814702,0.0,0.5,0.0,1.0
2022,2022-07-17,CONN,LV,83,91,0,0,0,-7.865673773935441,0.0,0.5,0.0,1.0
2022,2022-07-17,WSH,MIN,70,57,1,1,0,-7.965907821808969,0.0,0.5,0.0,1.0
2022,2022-07-17,PHX,ATL,75,85,0,0,0,100.72418002563586,0.0,0.5,0.0,1.0
2022,2022-07-17,SEA,IND,81,65,1,1,0,267.01457984489,0.0,0.5,0.0,1.0
2022,2022-07-19,CONN,NY,82,63,1,1,0,171.87631218200136,0.0,0.5,0.0,1.0
2022,2022-07-19,LV,ATL,76,92,0,0,0,211.06283927777008,0.0,0.5,0.0,1.0
2022,2022-07-19,LA,IND,86,79,1,1,0,138.3634922877079,0.0,0.5,0.0,1.0
2022,2022-07-20,CHI,SEA,78,74,1,1,0,55.73954512048772,0.0,0.5,0.0,1.0
2022,2022-07-21,WSH,NY,78,69,1,1,0,92.12000065036523,0.0,0.5,0.0,1.0
2022,2022-07-21,LA,ATL,85,78,1,1,0,20.88410094703113,0.0,0.5,0.0,1.0
2022,2022-07-21,LV,IND,90,77,1,1,0,305.16508510170297,0.0,0.5,0.0,1.0
2022,2022-07-22,MIN,CONN,84,94,0,0,0,-97.15201976142339,0.0,0.5,0.0,1.0
2022,2022-07-22,CHI,DAL,89,83,1,1,0,183.82595387137349,0.0,0.5,0.0,1.0
2022,2022-07-22,PHX,SEA,94,78,1,1,0,-87.64120405964559,0.0,0.5,0.0,1.0
2022,2022-07-23,NY,CHI,83,80,1,1,0,-234.6861473254694,0.0,0.5,0.0,1.0
2022,2022-07-23,LV,LA,84,66,1,1,0,151.58732301887107,0.0,0.5,0.0,1.0
2022,2022-07-24,IND,DAL,86,96,0,0,0,-154.07171600029687,0.0,0.5,0.0,1.0
2022,2022-07-24,SEA,ATL,82,72,1,1,0,140.1124647967572,0.0,0.5,0.0,1.0
2022,2022-07-24,MIN,CONN,79,86,0,0,0,-115.021491895797,0.0,0.5,0.0,1.0
2022,2022-07-26,CHI,LV,83,93,0,0,0,17.057834027142917,0.0,0.5,0.0,1.0
2022,2022-07-28,ATL,MIN,85,92,0,0,0,-65.85727353682955,0.0,0.5,0.0,1.0
2022,2022-07-28,CONN,SEA,88,83,1,1,0,48.01982697671201,0.0,0.5,0.0,1.0
2022,2022-07-28,DAL,WSH,77,87,0,0,0,-53.55611309700953,0.0,0.5,0.0,1.0
2022,2022-07-28,PHX,LA,90,80,1,1,0,42.314490324481994,0.0,0.5,0.0,1.0
2022,2022-07-29,IND,LV,72,93,0,0,0,-333.6256671599633,0.0,0.5,0.0,1.0
2022,2022-07-29,CHI,NY,89,81,1,1,0,193.21778430086874,0.0,0.5,0.0,1.0
2022,2022-07-30,WSH,SEA,77,82,0,0,0,-34.38108398062968,0.0,0.5,0.0,1.0
2022,2022-07-30,ATL,DAL,68,81,0,0,0,-44.25380872178107,0.0,0.5,0.0,1.0
2022,2022-07-31,CONN,CHI,92,95,0,0,0,-1.1932757421282076,0.0,0.5,0.0,1.0
2022,2022-07-31,NY,PHX,89,69,1,1,0,-80.85177359280146,0.0,0.5,0.0,1.0
2022,2022-07-31,IND,LV,69,94,0,0,0,-340.4851989344072,0.0,0.5,0.0,1.0
2022,2022-07-31,WSH,SEA,78,75,1,1,0,-55.853160323941665,0.0,0.5,0.0,1.0
2022,2022-07-31,LA,MIN,77,84,0,0,0,-46.27885415821447,0.0,0.5,0.0,1.0
2022,2022-08-02,CONN,PHX,87,63,1,1,0,117.64871416030155,0.0,0.5,0.0,1.0
2022,2022-08-02,NY,LA,102,73,1,1,0,-3.2682665077306865,0.0,0.5,0.0,1.0
2022,2022-08-02,WSH,LV,83,73,1,1,0,-108.70319561308202,0.0,0.5,0.0,1.0
2022,2022-08-02,CHI,DAL,78,84,0,0,0,172.7196856976359,0.0,0.5,0.0,1.0
2022,2022-08-03,ATL,IND,91,81,1,1,0,110.6416938182224,0.0,0.5,0.0,1.0
2022,2022-08-03,NY,LA,64,61,1,1,0,13.494710604212514,0.0,0.5,0.0,1.0
2022,2022-08-03,SEA,MIN,89,77,1,1,0,57.50243652343306,0.0,0.5,0.0,1.0
2022,2022-08-04,CONN,PHX,77,64,1,1,0,128.22934515195584,0.0,0.5,0.0,1.0
2022,2022-08-04,DAL,LV,82,80,1,1,0,-144.08061387428484,0.0,0.5,0.0,1.0
2022,2022-08-05,ATL,LA,88,86,1,1,0,-17.553579772388275,0.0,0.5,0.0,1.0
2022,2022-08-05,CHI,WSH,93,83,1,1,0,82.85966275395344,0.0,0.5,0.0,1.0
2022,2022-08-06,DAL,IND,95,91,1,1,0,209.4725426085156,0.0,0.5,0.0,1.0
2022,2022-08-06,PHX,NY,76,62,1,1,0,33.008682887780196,0.0,0.5,0.0,1.0
2022,2022-08-07,CHI,CONN,94,91,1,1,0,4.456044452432025,0.0,0.5,0.0,1.0
2022,2022-08-07,WSH,LA,76,79,0,0,0,118.84779525887666,0.0,0.5,0.0,1.0
2022,2022-08-07,SEA,LV,81,89,0,0,0,-42.103470504254574,0.0,0.5,0.0,1.0
2022,2022-08-07,MIN,ATL,81,71,1,1,0,85.39336570858904,0.0,0.5,0.0,1.0
2022,2022-08-08,DAL,NY,86,77,1,1,0,51.937171502329875,0.0,0.5,0.0,1.0
2022,2022-08-09,CHI,SEA,100,111,0,0,0,76.20485135408467,0.0,0.5,0.0,1.0
2022,2022-08-09,LV,ATL,97,90,1,1,0,215.04009029691133,0.0,0.5,0.0,1.0
2022,2022-08-09,LA,CONN,71,97,0,0,0,-186.55957846671367,0.0,0.5,0.0,1.0
2022,2022-08-10,DAL,NY,73,91,0,0,0,65.70761689464143,0.0,0.5,0.0,1.0
2022,2022-08-10,PHX,MIN,77,86,0,0,0,-12.947812933551177,0.0,0.5,0.0,1.0
2022,2022-08-11,LV,CHI,89,78,1,1,0,4.065688790670947,0.0,0.5,0.0,1.0
2022,2022-08-11,LA,CONN,69,93,0,0,0,-199.58022585802132,0.0,0.5,0.0,1.0
2022,2022-08-12,IND,WSH,70,82,0,0,0,-237.91795546351864,0.0,0.5,0.0,1.0
2022,2022-08-12,ATL,NY,70,80,0,0,0,-46.743227190944936,0.0,0.5,0.0,1.0
2022,2022-08-12,MIN,SEA,69,96,0,0,0,-56.8118980937154,0.0,0.5,0.0,1.0
2022,2022-08-12,PHX,DAL,86,74,1,1,0,-8.921317617852765,0.0,0.5,0.0,1.0
2022,2022-08-14,CONN,MIN,90,83,1,1,0,121.28570063498569,0.0,0.5,0.0,1.0
2022,2022-08-14,NY,ATL,87,83,1,1,0,67.50597825390855,0.0,0.5,0.0,1.0
2022,2022-08-14,WSH,IND,95,83,1,1,0,248.48652988581648,0.0,0.5,0.0,1.0
2022,2022-08-14,LV,SEA,109,100,1,1,0,50.893278819122315,0.0,0.5,0.0,1.0
2022,2022-08-14,PHX,CHI,67,82,0,0,0,-124.47750408805427,0.0,0.5,0.0,1.0
2022,2022-08-14,LA,DAL,88,116,0,0,0,-65.49853897979096,0.0,0.5,0.0,1.0
2022,2022-08-17,CHI,NY,91,98,0,0,0,154.16530065284587,0.0,0.5,0.0,1.0
2022,2022-08-17,LV,PHX,79,63,1,1,0,159.97409569562,0.0,0.5,0.0,1.0
2022,2022-08-18,CONN,DAL,93,68,1,1,0,141.82038366404709,0.0,0.5,0.0,1.0
2022,2022-08-18,SEA,WSH,86,83,1,1,0,50.49727515210975,0.0,0.5,0.0,1.0
2022,2022-08-20,CHI,NY,100,62,1,1,0,123.19272843154477,0.0,0.5,0.0,1.0
